platform,category,action,represented_sors,action_numerator,action_prevalence,category_share,sparse_flag
TikTok,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,ACCOUNT_TERMINATED,6667794,494282,0.07412976,0.01387585,False
TikTok,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,CONTENT_DISABLED,6667794,50344,0.00755032,0.01387585,False
TikTok,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,PROVISION_PARTIAL_SUSPENSION,6667794,15001,0.00224977,0.01387585,False
TikTok,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,CONTENT_DEMOTED,6667794,99,1.485e-05,0.01387585,False
TikTok,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,CONTENT_INTERACTION_RESTRICTED,6667794,0,0.0,0.01387585,False
TikTok,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,CONTENT_LABELLED,6667794,0,0.0,0.01387585,False
TikTok,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,ACCOUNT_SUSPENDED,6667794,0,0.0,0.01387585,False
TikTok,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,PROVISION_PARTIAL_TERMINATION,6667794,0,0.0,0.01387585,False
TikTok,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,PROVISION_TOTAL_SUSPENSION,6667794,0,0.0,0.01387585,False
TikTok,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,PROVISION_TOTAL_TERMINATION,6667794,0,0.0,0.01387585,False
TikTok,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,MONETARY_TERMINATION,6667794,0,0.0,0.01387585,False
TikTok,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,MONETARY_SUSPENSION,6667794,0,0.0,0.01387585,False
TikTok,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,CONTENT_DISABLED,2532,2305,0.91034755,5.27e-06,True
TikTok,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,CONTENT_REMOVED,2532,217,0.085703,5.27e-06,True
TikTok,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,VISIBILITY_OTHER,2532,10,0.00394945,5.27e-06,True
TikTok,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,CONTENT_AGE_RESTRICTED,2532,0,0.0,5.27e-06,True
TikTok,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,CONTENT_DEMOTED,2532,0,0.0,5.27e-06,True
TikTok,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,CONTENT_INTERACTION_RESTRICTED,2532,0,0.0,5.27e-06,True
TikTok,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,CONTENT_LABELLED,2532,0,0.0,5.27e-06,True
TikTok,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,ACCOUNT_TERMINATED,2532,0,0.0,5.27e-06,True
TikTok,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,ACCOUNT_SUSPENDED,2532,0,0.0,5.27e-06,True
TikTok,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,PROVISION_PARTIAL_SUSPENSION,2532,0,0.0,5.27e-06,True
TikTok,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,PROVISION_PARTIAL_TERMINATION,2532,0,0.0,5.27e-06,True
TikTok,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,PROVISION_TOTAL_SUSPENSION,2532,0,0.0,5.27e-06,True
TikTok,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,PROVISION_TOTAL_TERMINATION,2532,0,0.0,5.27e-06,True
TikTok,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,MONETARY_TERMINATION,2532,0,0.0,5.27e-06,True
TikTok,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,MONETARY_SUSPENSION,2532,0,0.0,5.27e-06,True
TikTok,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,CONTENT_REMOVED,10121069,7327702,0.72400475,0.02106221,False
TikTok,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,VISIBILITY_OTHER,10121069,1929818,0.19067334,0.02106221,False
TikTok,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,ACCOUNT_TERMINATED,10121069,720128,0.07115138,0.02106221,False
TikTok,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,PROVISION_PARTIAL_SUSPENSION,10121069,141586,0.01398923,0.02106221,False
TikTok,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,CONTENT_AGE_RESTRICTED,10121069,9277,0.0009166,0.02106221,False
TikTok,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,CONTENT_DISABLED,10121069,1197,0.00011827,0.02106221,False
TikTok,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,CONTENT_DEMOTED,10121069,42,4.15e-06,0.02106221,False
TikTok,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,CONTENT_INTERACTION_RESTRICTED,10121069,0,0.0,0.02106221,False
TikTok,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,CONTENT_LABELLED,10121069,0,0.0,0.02106221,False
TikTok,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,ACCOUNT_SUSPENDED,10121069,0,0.0,0.02106221,False
TikTok,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,PROVISION_PARTIAL_TERMINATION,10121069,0,0.0,0.02106221,False
TikTok,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,PROVISION_TOTAL_SUSPENSION,10121069,0,0.0,0.02106221,False
TikTok,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,PROVISION_TOTAL_TERMINATION,10121069,0,0.0,0.02106221,False
TikTok,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,MONETARY_TERMINATION,10121069,0,0.0,0.02106221,False
TikTok,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,MONETARY_SUSPENSION,10121069,0,0.0,0.02106221,False
TikTok,STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE,VISIBILITY_OTHER,555,238,0.42882883,1.15e-06,True
TikTok,STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE,CONTENT_REMOVED,555,146,0.26306306,1.15e-06,True
TikTok,STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE,ACCOUNT_TERMINATED,555,95,0.17117117,1.15e-06,True
TikTok,STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE,PROVISION_PARTIAL_SUSPENSION,555,76,0.13693694,1.15e-06,True
TikTok,STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE,CONTENT_AGE_RESTRICTED,555,30,0.05405405,1.15e-06,True
TikTok,STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE,CONTENT_DEMOTED,555,6,0.01081081,1.15e-06,True
TikTok,STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE,CONTENT_DISABLED,555,0,0.0,1.15e-06,True
TikTok,STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE,CONTENT_INTERACTION_RESTRICTED,555,0,0.0,1.15e-06,True
TikTok,STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE,CONTENT_LABELLED,555,0,0.0,1.15e-06,True
TikTok,STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE,ACCOUNT_SUSPENDED,555,0,0.0,1.15e-06,True
TikTok,STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE,PROVISION_PARTIAL_TERMINATION,555,0,0.0,1.15e-06,True
TikTok,STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE,PROVISION_TOTAL_SUSPENSION,555,0,0.0,1.15e-06,True
TikTok,STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE,PROVISION_TOTAL_TERMINATION,555,0,0.0,1.15e-06,True
TikTok,STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE,MONETARY_TERMINATION,555,0,0.0,1.15e-06,True
TikTok,STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE,MONETARY_SUSPENSION,555,0,0.0,1.15e-06,True
TikTok,STATEMENT_CATEGORY_SELF_HARM,CONTENT_REMOVED,894159,669710,0.74898312,0.00186077,False
TikTok,STATEMENT_CATEGORY_SELF_HARM,VISIBILITY_OTHER,894159,176100,0.19694484,0.00186077,False
TikTok,STATEMENT_CATEGORY_SELF_HARM,CONTENT_AGE_RESTRICTED,894159,48258,0.05397027,0.00186077,False
TikTok,STATEMENT_CATEGORY_SELF_HARM,CONTENT_DISABLED,894159,73,8.164e-05,0.00186077,False
TikTok,STATEMENT_CATEGORY_SELF_HARM,ACCOUNT_TERMINATED,894159,18,2.013e-05,0.00186077,False
TikTok,STATEMENT_CATEGORY_SELF_HARM,CONTENT_DEMOTED,894159,2,2.24e-06,0.00186077,False
TikTok,STATEMENT_CATEGORY_SELF_HARM,CONTENT_INTERACTION_RESTRICTED,894159,0,0.0,0.00186077,False
TikTok,STATEMENT_CATEGORY_SELF_HARM,CONTENT_LABELLED,894159,0,0.0,0.00186077,False
TikTok,STATEMENT_CATEGORY_SELF_HARM,ACCOUNT_SUSPENDED,894159,0,0.0,0.00186077,False
TikTok,STATEMENT_CATEGORY_SELF_HARM,PROVISION_PARTIAL_SUSPENSION,894159,0,0.0,0.00186077,False
TikTok,STATEMENT_CATEGORY_SELF_HARM,PROVISION_PARTIAL_TERMINATION,894159,0,0.0,0.00186077,False
TikTok,STATEMENT_CATEGORY_SELF_HARM,PROVISION_TOTAL_SUSPENSION,894159,0,0.0,0.00186077,False
TikTok,STATEMENT_CATEGORY_SELF_HARM,PROVISION_TOTAL_TERMINATION,894159,0,0.0,0.00186077,False
TikTok,STATEMENT_CATEGORY_SELF_HARM,MONETARY_TERMINATION,894159,0,0.0,0.00186077,False
TikTok,STATEMENT_CATEGORY_SELF_HARM,MONETARY_SUSPENSION,894159,0,0.0,0.00186077,False
TikTok,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,CONTENT_DISABLED,5153,3931,0.76285659,1.072e-05,True
TikTok,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,CONTENT_REMOVED,5153,948,0.1839705,1.072e-05,True
TikTok,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,VISIBILITY_OTHER,5153,275,0.05336697,1.072e-05,True
TikTok,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,CONTENT_AGE_RESTRICTED,5153,0,0.0,1.072e-05,True
TikTok,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,CONTENT_DEMOTED,5153,0,0.0,1.072e-05,True
TikTok,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,CONTENT_INTERACTION_RESTRICTED,5153,0,0.0,1.072e-05,True
TikTok,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,CONTENT_LABELLED,5153,0,0.0,1.072e-05,True
TikTok,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,ACCOUNT_TERMINATED,5153,0,0.0,1.072e-05,True
TikTok,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,ACCOUNT_SUSPENDED,5153,0,0.0,1.072e-05,True
TikTok,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,PROVISION_PARTIAL_SUSPENSION,5153,0,0.0,1.072e-05,True
TikTok,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,PROVISION_PARTIAL_TERMINATION,5153,0,0.0,1.072e-05,True
TikTok,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,PROVISION_TOTAL_SUSPENSION,5153,0,0.0,1.072e-05,True
TikTok,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,PROVISION_TOTAL_TERMINATION,5153,0,0.0,1.072e-05,True
TikTok,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,MONETARY_TERMINATION,5153,0,0.0,1.072e-05,True
TikTok,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,MONETARY_SUSPENSION,5153,0,0.0,1.072e-05,True
TikTok,STATEMENT_CATEGORY_VIOLENCE,CONTENT_REMOVED,11611606,9427718,0.81192197,0.02416406,False
TikTok,STATEMENT_CATEGORY_VIOLENCE,VISIBILITY_OTHER,11611606,2072133,0.17845361,0.02416406,False
TikTok,STATEMENT_CATEGORY_VIOLENCE,CONTENT_AGE_RESTRICTED,11611606,116809,0.01005968,0.02416406,False
TikTok,STATEMENT_CATEGORY_VIOLENCE,PROVISION_PARTIAL_SUSPENSION,11611606,4738,0.00040804,0.02416406,False
TikTok,STATEMENT_CATEGORY_VIOLENCE,CONTENT_DISABLED,11611606,661,5.693e-05,0.02416406,False
TikTok,STATEMENT_CATEGORY_VIOLENCE,CONTENT_DEMOTED,11611606,551,4.745e-05,0.02416406,False
TikTok,STATEMENT_CATEGORY_VIOLENCE,ACCOUNT_TERMINATED,11611606,41,3.53e-06,0.02416406,False
TikTok,STATEMENT_CATEGORY_VIOLENCE,CONTENT_INTERACTION_RESTRICTED,11611606,0,0.0,0.02416406,False
TikTok,STATEMENT_CATEGORY_VIOLENCE,CONTENT_LABELLED,11611606,0,0.0,0.02416406,False
TikTok,STATEMENT_CATEGORY_VIOLENCE,ACCOUNT_SUSPENDED,11611606,0,0.0,0.02416406,False
TikTok,STATEMENT_CATEGORY_VIOLENCE,PROVISION_PARTIAL_TERMINATION,11611606,0,0.0,0.02416406,False
TikTok,STATEMENT_CATEGORY_VIOLENCE,PROVISION_TOTAL_SUSPENSION,11611606,0,0.0,0.02416406,False
TikTok,STATEMENT_CATEGORY_VIOLENCE,PROVISION_TOTAL_TERMINATION,11611606,0,0.0,0.02416406,False
TikTok,STATEMENT_CATEGORY_VIOLENCE,MONETARY_TERMINATION,11611606,0,0.0,0.02416406,False
TikTok,STATEMENT_CATEGORY_VIOLENCE,MONETARY_SUSPENSION,11611606,0,0.0,0.02416406,False
YouTube,STATEMENT_CATEGORY_ANIMAL_WELFARE,CONTENT_REMOVED,275,275,1.0,3.11e-06,True
YouTube,STATEMENT_CATEGORY_ANIMAL_WELFARE,VISIBILITY_OTHER,275,0,0.0,3.11e-06,True
YouTube,STATEMENT_CATEGORY_ANIMAL_WELFARE,CONTENT_DISABLED,275,0,0.0,3.11e-06,True
YouTube,STATEMENT_CATEGORY_ANIMAL_WELFARE,CONTENT_AGE_RESTRICTED,275,0,0.0,3.11e-06,True
YouTube,STATEMENT_CATEGORY_ANIMAL_WELFARE,CONTENT_DEMOTED,275,0,0.0,3.11e-06,True
YouTube,STATEMENT_CATEGORY_ANIMAL_WELFARE,CONTENT_INTERACTION_RESTRICTED,275,0,0.0,3.11e-06,True
YouTube,STATEMENT_CATEGORY_ANIMAL_WELFARE,CONTENT_LABELLED,275,0,0.0,3.11e-06,True
YouTube,STATEMENT_CATEGORY_ANIMAL_WELFARE,ACCOUNT_TERMINATED,275,0,0.0,3.11e-06,True
YouTube,STATEMENT_CATEGORY_ANIMAL_WELFARE,ACCOUNT_SUSPENDED,275,0,0.0,3.11e-06,True
YouTube,STATEMENT_CATEGORY_ANIMAL_WELFARE,PROVISION_PARTIAL_SUSPENSION,275,0,0.0,3.11e-06,True
YouTube,STATEMENT_CATEGORY_ANIMAL_WELFARE,PROVISION_PARTIAL_TERMINATION,275,0,0.0,3.11e-06,True
YouTube,STATEMENT_CATEGORY_ANIMAL_WELFARE,PROVISION_TOTAL_SUSPENSION,275,0,0.0,3.11e-06,True
YouTube,STATEMENT_CATEGORY_ANIMAL_WELFARE,PROVISION_TOTAL_TERMINATION,275,0,0.0,3.11e-06,True
YouTube,STATEMENT_CATEGORY_ANIMAL_WELFARE,MONETARY_TERMINATION,275,0,0.0,3.11e-06,True
YouTube,STATEMENT_CATEGORY_ANIMAL_WELFARE,MONETARY_SUSPENSION,275,0,0.0,3.11e-06,True
YouTube,STATEMENT_CATEGORY_CONSUMER_INFORMATION,CONTENT_REMOVED,6853913,6794998,0.99140418,0.07755352,False
YouTube,STATEMENT_CATEGORY_CONSUMER_INFORMATION,PROVISION_PARTIAL_TERMINATION,6853913,53587,0.00781845,0.07755352,False
YouTube,STATEMENT_CATEGORY_CONSUMER_INFORMATION,CONTENT_DISABLED,6853913,5328,0.00077737,0.07755352,False
YouTube,STATEMENT_CATEGORY_CONSUMER_INFORMATION,VISIBILITY_OTHER,6853913,0,0.0,0.07755352,False
YouTube,STATEMENT_CATEGORY_CONSUMER_INFORMATION,CONTENT_AGE_RESTRICTED,6853913,0,0.0,0.07755352,False
YouTube,STATEMENT_CATEGORY_CONSUMER_INFORMATION,CONTENT_DEMOTED,6853913,0,0.0,0.07755352,False
YouTube,STATEMENT_CATEGORY_CONSUMER_INFORMATION,CONTENT_INTERACTION_RESTRICTED,6853913,0,0.0,0.07755352,False
YouTube,STATEMENT_CATEGORY_CONSUMER_INFORMATION,CONTENT_LABELLED,6853913,0,0.0,0.07755352,False
YouTube,STATEMENT_CATEGORY_CONSUMER_INFORMATION,ACCOUNT_TERMINATED,6853913,0,0.0,0.07755352,False
YouTube,STATEMENT_CATEGORY_CONSUMER_INFORMATION,ACCOUNT_SUSPENDED,6853913,0,0.0,0.07755352,False
YouTube,STATEMENT_CATEGORY_CONSUMER_INFORMATION,PROVISION_PARTIAL_SUSPENSION,6853913,0,0.0,0.07755352,False
YouTube,STATEMENT_CATEGORY_CONSUMER_INFORMATION,PROVISION_TOTAL_SUSPENSION,6853913,0,0.0,0.07755352,False
YouTube,STATEMENT_CATEGORY_CONSUMER_INFORMATION,PROVISION_TOTAL_TERMINATION,6853913,0,0.0,0.07755352,False
YouTube,STATEMENT_CATEGORY_CONSUMER_INFORMATION,MONETARY_TERMINATION,6853913,0,0.0,0.07755352,False
YouTube,STATEMENT_CATEGORY_CONSUMER_INFORMATION,MONETARY_SUSPENSION,6853913,0,0.0,0.07755352,False
YouTube,STATEMENT_CATEGORY_CYBER_VIOLENCE,CONTENT_REMOVED,747,378,0.5060241,8.45e-06,True
YouTube,STATEMENT_CATEGORY_CYBER_VIOLENCE,CONTENT_DISABLED,747,369,0.4939759,8.45e-06,True
YouTube,STATEMENT_CATEGORY_CYBER_VIOLENCE,PROVISION_TOTAL_TERMINATION,747,21,0.02811245,8.45e-06,True
YouTube,STATEMENT_CATEGORY_CYBER_VIOLENCE,VISIBILITY_OTHER,747,0,0.0,8.45e-06,True
YouTube,STATEMENT_CATEGORY_CYBER_VIOLENCE,CONTENT_AGE_RESTRICTED,747,0,0.0,8.45e-06,True
YouTube,STATEMENT_CATEGORY_CYBER_VIOLENCE,CONTENT_DEMOTED,747,0,0.0,8.45e-06,True
YouTube,STATEMENT_CATEGORY_CYBER_VIOLENCE,CONTENT_INTERACTION_RESTRICTED,747,0,0.0,8.45e-06,True
YouTube,STATEMENT_CATEGORY_CYBER_VIOLENCE,CONTENT_LABELLED,747,0,0.0,8.45e-06,True
YouTube,STATEMENT_CATEGORY_CYBER_VIOLENCE,ACCOUNT_TERMINATED,747,0,0.0,8.45e-06,True
YouTube,STATEMENT_CATEGORY_CYBER_VIOLENCE,ACCOUNT_SUSPENDED,747,0,0.0,8.45e-06,True
YouTube,STATEMENT_CATEGORY_CYBER_VIOLENCE,PROVISION_PARTIAL_SUSPENSION,747,0,0.0,8.45e-06,True
YouTube,STATEMENT_CATEGORY_CYBER_VIOLENCE,PROVISION_PARTIAL_TERMINATION,747,0,0.0,8.45e-06,True
YouTube,STATEMENT_CATEGORY_CYBER_VIOLENCE,PROVISION_TOTAL_SUSPENSION,747,0,0.0,8.45e-06,True
YouTube,STATEMENT_CATEGORY_CYBER_VIOLENCE,MONETARY_TERMINATION,747,0,0.0,8.45e-06,True
YouTube,STATEMENT_CATEGORY_CYBER_VIOLENCE,MONETARY_SUSPENSION,747,0,0.0,8.45e-06,True
YouTube,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,CONTENT_REMOVED,93724,87279,0.93123426,0.00106051,False
YouTube,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,CONTENT_DISABLED,93724,6445,0.06876574,0.00106051,False
YouTube,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,PROVISION_TOTAL_TERMINATION,93724,1501,0.01601511,0.00106051,False
YouTube,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,VISIBILITY_OTHER,93724,0,0.0,0.00106051,False
YouTube,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,CONTENT_AGE_RESTRICTED,93724,0,0.0,0.00106051,False
YouTube,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,CONTENT_DEMOTED,93724,0,0.0,0.00106051,False
YouTube,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,CONTENT_INTERACTION_RESTRICTED,93724,0,0.0,0.00106051,False
YouTube,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,CONTENT_LABELLED,93724,0,0.0,0.00106051,False
YouTube,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,ACCOUNT_TERMINATED,93724,0,0.0,0.00106051,False
YouTube,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,ACCOUNT_SUSPENDED,93724,0,0.0,0.00106051,False
YouTube,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,PROVISION_PARTIAL_SUSPENSION,93724,0,0.0,0.00106051,False
YouTube,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,PROVISION_PARTIAL_TERMINATION,93724,0,0.0,0.00106051,False
YouTube,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,PROVISION_TOTAL_SUSPENSION,93724,0,0.0,0.00106051,False
YouTube,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,MONETARY_TERMINATION,93724,0,0.0,0.00106051,False
YouTube,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,MONETARY_SUSPENSION,93724,0,0.0,0.00106051,False
YouTube,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,CONTENT_REMOVED,49113,48023,0.97780628,0.00055572,True
YouTube,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,PROVISION_TOTAL_TERMINATION,49113,7195,0.14649889,0.00055572,True
YouTube,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,CONTENT_DISABLED,49113,1090,0.02219372,0.00055572,True
YouTube,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,VISIBILITY_OTHER,49113,0,0.0,0.00055572,True
YouTube,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,CONTENT_AGE_RESTRICTED,49113,0,0.0,0.00055572,True
YouTube,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,CONTENT_DEMOTED,49113,0,0.0,0.00055572,True
YouTube,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,CONTENT_INTERACTION_RESTRICTED,49113,0,0.0,0.00055572,True
YouTube,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,CONTENT_LABELLED,49113,0,0.0,0.00055572,True
YouTube,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,ACCOUNT_TERMINATED,49113,0,0.0,0.00055572,True
YouTube,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,ACCOUNT_SUSPENDED,49113,0,0.0,0.00055572,True
YouTube,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,PROVISION_PARTIAL_SUSPENSION,49113,0,0.0,0.00055572,True
YouTube,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,PROVISION_PARTIAL_TERMINATION,49113,0,0.0,0.00055572,True
YouTube,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,PROVISION_TOTAL_SUSPENSION,49113,0,0.0,0.00055572,True
YouTube,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,MONETARY_TERMINATION,49113,0,0.0,0.00055572,True
YouTube,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,MONETARY_SUSPENSION,49113,0,0.0,0.00055572,True
YouTube,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,CONTENT_REMOVED,398842,359372,0.90103851,0.00451298,False
YouTube,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,CONTENT_DISABLED,398842,34196,0.08573821,0.00451298,False
YouTube,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,PROVISION_PARTIAL_TERMINATION,398842,5274,0.01322328,0.00451298,False
YouTube,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,VISIBILITY_OTHER,398842,0,0.0,0.00451298,False
YouTube,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,CONTENT_AGE_RESTRICTED,398842,0,0.0,0.00451298,False
YouTube,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,CONTENT_DEMOTED,398842,0,0.0,0.00451298,False
YouTube,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,CONTENT_INTERACTION_RESTRICTED,398842,0,0.0,0.00451298,False
YouTube,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,CONTENT_LABELLED,398842,0,0.0,0.00451298,False
YouTube,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,ACCOUNT_TERMINATED,398842,0,0.0,0.00451298,False
YouTube,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,ACCOUNT_SUSPENDED,398842,0,0.0,0.00451298,False
YouTube,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,PROVISION_PARTIAL_SUSPENSION,398842,0,0.0,0.00451298,False
YouTube,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,PROVISION_TOTAL_SUSPENSION,398842,0,0.0,0.00451298,False
YouTube,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,PROVISION_TOTAL_TERMINATION,398842,0,0.0,0.00451298,False
YouTube,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,MONETARY_TERMINATION,398842,0,0.0,0.00451298,False
YouTube,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,MONETARY_SUSPENSION,398842,0,0.0,0.00451298,False
YouTube,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,CONTENT_DISABLED,1181064,1171980,0.99230863,0.013364,False
YouTube,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,CONTENT_REMOVED,1181064,9084,0.00769137,0.013364,False
